time,type,text,avc_Pedestrian.lane_id,avc_Pedestrian.pedestrian_id,avc_Pedestrian.speed,avc_Pedestrian.confidence,avc_Pedestrian.detector_type,source.id
2025-03-10T18:37:02.230000+02:00,avc_PedestrianEvent,"Pedestrian detected",5,1526442,4.3,10,flircam,2
2025-03-10T18:37:26.588000+02:00,avc_PedestrianEvent,"Pedestrian detected",5,1526453,4.7,10,flircam,2
2025-03-10T18:39:18.400000+02:00,avc_PedestrianEvent,"Pedestrian detected",8,1526481,4.7,10,flircam,2
2025-03-10T18:39:37.354000+02:00,avc_PedestrianEvent,"Pedestrian detected",5,1526494,5.5,10,flircam,2
2025-03-10T18:39:53.101000+02:00,avc_PedestrianEvent,"Pedestrian detected",8,1526498,5.5,10,flircam,2
2025-03-10T18:39:55.170000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1526500,6.2,10,flircam,2
2025-03-10T18:41:33.469000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1526525,3.7,10,flircam,2
2025-03-10T18:41:42.143000+02:00,avc_PedestrianEvent,"Pedestrian detected",8,1526530,4.1,10,flircam,2
2025-03-10T18:41:49.018000+02:00,avc_PedestrianEvent,"Pedestrian detected",5,1526532,3.9,10,flircam,2
2025-03-10T18:42:37.532000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1526538,4.9,10,flircam,2
2025-03-10T18:43:48.538000+02:00,avc_PedestrianEvent,"Pedestrian detected",5,1526562,3.9,10,flircam,2
2025-03-10T18:44:01.552000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1526567,5.1,10,flircam,2
2025-03-10T18:45:35.746000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1526598,4.3,10,flircam,2
2025-03-10T18:45:36.747000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1526600,4.7,9,flircam,2
2025-03-10T18:46:11.220000+02:00,avc_PedestrianEvent,"Pedestrian detected",8,1526608,6.3,10,flircam,2
2025-03-10T18:46:40.375000+02:00,avc_PedestrianEvent,"Pedestrian detected",5,1526623,5.4,10,flircam,2
2025-03-10T18:46:41.511000+02:00,avc_PedestrianEvent,"Pedestrian detected",5,1526625,4.4,10,flircam,2
2025-03-10T18:47:03.866000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1526631,4.5,10,flircam,2
2025-03-10T18:47:53.650000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1526650,5,10,flircam,2
2025-03-10T18:48:11.736000+02:00,avc_PedestrianEvent,"Pedestrian detected",4,1526657,4.3,10,flircam,2
2025-03-10T18:48:12.473000+02:00,avc_PedestrianEvent,"Pedestrian detected",4,1526660,6.2,10,flircam,2
2025-03-10T18:48:55.478000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1526672,5.5,10,flircam,2
2025-03-10T18:48:57.081000+02:00,avc_PedestrianEvent,"Pedestrian detected",8,1526674,4.9,10,flircam,2
2025-03-10T18:49:43.060000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1526694,4.6,10,flircam,2
2025-03-10T18:49:57.942000+02:00,avc_PedestrianEvent,"Pedestrian detected",4,1526701,5.7,10,flircam,2
2025-03-10T18:49:59.878000+02:00,avc_PedestrianEvent,"Pedestrian detected",4,1526704,5.7,9,flircam,2
2025-03-10T18:50:29.041000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1526711,4.5,10,flircam,2
2025-03-10T18:50:57.475000+02:00,avc_PedestrianEvent,"Pedestrian detected",8,1526723,4.8,10,flircam,2
2025-03-10T18:51:52.990000+02:00,avc_PedestrianEvent,"Pedestrian detected",5,1526736,4.8,10,flircam,2
2025-03-10T18:51:57.594000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1526739,4.9,10,flircam,2
2025-03-10T18:52:56.587000+02:00,avc_PedestrianEvent,"Pedestrian detected",5,1526756,5.5,10,flircam,2
2025-03-10T18:53:46.035000+02:00,avc_PedestrianEvent,"Pedestrian detected",4,1526766,6.2,10,flircam,2
2025-03-10T18:54:56.741000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1526781,5.6,10,flircam,2
2025-03-10T18:55:06.756000+02:00,avc_PedestrianEvent,"Pedestrian detected",4,1526787,4.7,10,flircam,2
2025-03-10T18:55:06.760000+02:00,avc_PedestrianEvent,"Pedestrian detected",4,1526788,4.7,10,flircam,2
2025-03-10T18:55:12.759000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1526794,5,10,flircam,2
2025-03-10T18:55:45.658000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1526803,5.5,8,flircam,2
2025-03-10T18:56:59.232000+02:00,avc_PedestrianEvent,"Pedestrian detected",8,1526824,3.8,9,flircam,2
2025-03-10T18:57:18.382000+02:00,avc_PedestrianEvent,"Pedestrian detected",8,1526838,6.2,9,flircam,2
2025-03-10T18:59:38.760000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1526870,5.1,9,flircam,2
2025-03-10T18:59:41.493000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1526872,3.7,10,flircam,2
2025-03-10T19:01:13.187000+02:00,avc_PedestrianEvent,"Pedestrian detected",5,1526894,9.6,10,flircam,2
2025-03-10T19:01:30.468000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1526900,4.5,10,flircam,2
2025-03-10T19:01:47.154000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1526902,5.3,10,flircam,2
2025-03-10T19:03:51.579000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1526919,5.6,10,flircam,2
2025-03-10T19:05:59.873000+02:00,avc_PedestrianEvent,"Pedestrian detected",4,1526942,4.8,8,flircam,2
2025-03-10T19:06:51.827000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1526950,4.2,10,flircam,2
2025-03-10T19:06:56.898000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1526952,4.8,8,flircam,2
2025-03-10T19:06:57.500000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1526954,4.2,9,flircam,2
2025-03-10T19:07:19.453000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1526962,5,8,flircam,2
2025-03-10T19:08:45.439000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1526987,5.6,10,flircam,2
2025-03-10T19:09:06.527000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1526991,4.9,10,flircam,2
2025-03-10T19:09:29.350000+02:00,avc_PedestrianEvent,"Pedestrian detected",4,1526997,4.6,10,flircam,2
2025-03-10T19:10:26.947000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1527011,4.8,10,flircam,2
2025-03-10T19:10:55.904000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1527020,5.5,10,flircam,2
2025-03-10T19:11:07.983000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1527026,5.6,5,flircam,2
2025-03-10T19:11:26.035000+02:00,avc_PedestrianEvent,"Pedestrian detected",8,1527030,4.3,10,flircam,2
2025-03-10T19:12:09.178000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1527042,5,10,flircam,2
2025-03-10T19:12:37.406000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1527050,4.7,10,flircam,2
2025-03-10T19:13:29.858000+02:00,avc_PedestrianEvent,"Pedestrian detected",8,1527059,4.9,10,flircam,2
2025-03-10T19:13:31.726000+02:00,avc_PedestrianEvent,"Pedestrian detected",8,1527061,5.2,10,flircam,2
2025-03-10T19:13:40.401000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1527066,4.5,10,flircam,2
2025-03-10T19:14:51.207000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1527076,3.2,7,flircam,2
2025-03-10T19:15:14.900000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1527083,5.1,9,flircam,2
2025-03-10T19:17:28.365000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1527116,5,10,flircam,2
2025-03-10T19:17:45.681000+02:00,avc_PedestrianEvent,"Pedestrian detected",4,1527119,4.5,10,flircam,2
2025-03-10T19:17:54.092000+02:00,avc_PedestrianEvent,"Pedestrian detected",8,1527123,5.1,10,flircam,2
2025-03-10T19:17:56.960000+02:00,avc_PedestrianEvent,"Pedestrian detected",8,1527126,5,10,flircam,2
2025-03-10T19:18:20.050000+02:00,avc_PedestrianEvent,"Pedestrian detected",4,1527133,4.5,10,flircam,2
2025-03-10T19:18:45.041000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1527137,5.1,9,flircam,2
2025-03-10T19:19:29.684000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1527147,5.4,10,flircam,2
2025-03-10T19:19:51.307000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1527155,4.6,8,flircam,2
2025-03-10T19:20:21.203000+02:00,avc_PedestrianEvent,"Pedestrian detected",5,1527157,5.2,10,flircam,2
2025-03-10T19:20:29.147000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1527161,6,9,flircam,2
2025-03-10T19:21:18.162000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1527180,4.3,7,flircam,2
2025-03-10T19:22:24.462000+02:00,avc_PedestrianEvent,"Pedestrian detected",5,1527192,5.3,10,flircam,2
2025-03-10T19:23:07.237000+02:00,avc_PedestrianEvent,"Pedestrian detected",4,1527205,3.2,10,flircam,2
2025-03-10T19:25:41.292000+02:00,avc_PedestrianEvent,"Pedestrian detected",8,1527237,6.5,10,flircam,2
2025-03-10T19:25:42.562000+02:00,avc_PedestrianEvent,"Pedestrian detected",4,1527239,9.5,10,flircam,2
2025-03-10T19:27:19.423000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1527260,4.9,4,flircam,2
2025-03-10T19:27:55.527000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1527264,4.1,10,flircam,2
2025-03-10T19:28:39.005000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1527274,5.6,10,flircam,2
2025-03-10T19:28:49.382000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1527277,8.2,9,flircam,2
2025-03-10T19:28:53.519000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1527279,4.8,10,flircam,2
2025-03-10T19:30:18.770000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1527293,5.9,10,flircam,2
2025-03-10T19:31:43.188000+02:00,avc_PedestrianEvent,"Pedestrian detected",8,1527305,5.6,8,flircam,2
2025-03-10T19:33:32.131000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1527334,4.8,10,flircam,2
2025-03-10T19:34:22.016000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1527346,4.7,10,flircam,2
2025-03-10T19:35:12.964000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1527351,5.2,10,flircam,2
2025-03-10T19:36:37.416000+02:00,avc_PedestrianEvent,"Pedestrian detected",4,1527365,4,10,flircam,2
2025-03-10T19:36:57.137000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1527368,4.1,8,flircam,2
2025-03-10T19:38:29.462000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1527381,4.7,10,flircam,2
2025-03-10T19:38:40.841000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1527383,5.5,10,flircam,2
2025-03-10T19:41:47.829000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1527416,5.1,10,flircam,2
2025-03-10T19:42:23.863000+02:00,avc_PedestrianEvent,"Pedestrian detected",8,1527425,4.4,10,flircam,2
2025-03-10T19:42:40.617000+02:00,avc_PedestrianEvent,"Pedestrian detected",4,1527427,10.1,10,flircam,2
2025-03-10T19:43:15.216000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1527433,7.7,10,flircam,2
2025-03-10T19:44:00.261000+02:00,avc_PedestrianEvent,"Pedestrian detected",8,1527441,4.7,10,flircam,2
2025-03-10T19:44:07.736000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1527443,5.1,10,flircam,2
2025-03-10T19:45:01.224000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1527447,4.8,10,flircam,2
2025-03-10T19:45:31.985000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1527459,4.3,10,flircam,2
2025-03-10T19:46:09.726000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1527464,4,10,flircam,2
2025-03-10T19:48:05.139000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1527485,5.3,10,flircam,2
2025-03-10T19:50:15.503000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1527512,4.5,10,flircam,2
2025-03-10T19:52:03.546000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1527524,4.6,10,flircam,2
2025-03-10T19:52:45.488000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1527533,5.3,10,flircam,2
2025-03-10T19:53:15.285000+02:00,avc_PedestrianEvent,"Pedestrian detected",4,1527538,3.8,10,flircam,2
2025-03-10T19:53:15.418000+02:00,avc_PedestrianEvent,"Pedestrian detected",4,1527540,3.6,10,flircam,2
2025-03-10T19:54:23.152000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1527548,4.6,10,flircam,2
2025-03-10T19:54:30.892000+02:00,avc_PedestrianEvent,"Pedestrian detected",5,1527550,5.3,10,flircam,2
2025-03-10T19:55:50.140000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1527564,4.5,10,flircam,2
2025-03-10T19:55:50.407000+02:00,avc_PedestrianEvent,"Pedestrian detected",4,1527566,5.5,10,flircam,2
2025-03-10T19:55:55.545000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1527569,4.7,10,flircam,2
2025-03-10T19:56:20.072000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1527576,3.4,10,flircam,2
2025-03-10T19:58:03.942000+02:00,avc_PedestrianEvent,"Pedestrian detected",5,1527593,5.9,10,flircam,2
2025-03-10T19:58:05.344000+02:00,avc_PedestrianEvent,"Pedestrian detected",5,1527595,5.3,9,flircam,2
2025-03-10T20:00:30.989000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1527619,5.2,10,flircam,2
2025-03-10T20:00:31.523000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1527621,5.2,10,flircam,2
2025-03-10T20:00:57.148000+02:00,avc_PedestrianEvent,"Pedestrian detected",5,1527625,9,10,flircam,2
2025-03-10T20:01:30.381000+02:00,avc_PedestrianEvent,"Pedestrian detected",4,1527629,4.8,10,flircam,2
2025-03-10T20:01:30.781000+02:00,avc_PedestrianEvent,"Pedestrian detected",4,1527632,4.4,10,flircam,2
2025-03-10T20:02:34.613000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1527639,4.3,10,flircam,2
2025-03-10T20:02:37.081000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1527641,5.8,10,flircam,2
2025-03-10T20:04:48.913000+02:00,avc_PedestrianEvent,"Pedestrian detected",8,1527658,5.4,10,flircam,2
2025-03-10T20:05:29.255000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1527661,4,8,flircam,2
2025-03-10T20:05:32.590000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1527663,1.4,10,flircam,2
2025-03-10T20:07:09.356000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1527677,5.3,6,flircam,2
2025-03-10T20:07:25.404000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1527679,5.2,10,flircam,2
2025-03-10T20:09:13.946000+02:00,avc_PedestrianEvent,"Pedestrian detected",8,1527695,5.2,10,flircam,2
2025-03-10T20:09:31.129000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1527698,5.9,10,flircam,2
2025-03-10T20:10:13.739000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1527705,5.4,6,flircam,2
2025-03-10T20:10:39.366000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1527711,5.5,10,flircam,2
2025-03-10T20:11:12.998000+02:00,avc_PedestrianEvent,"Pedestrian detected",4,1527714,4.1,10,flircam,2
2025-03-10T20:11:30.884000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1527720,4.8,10,flircam,2
2025-03-10T20:12:20.332000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1527727,5.4,10,flircam,2
2025-03-10T20:12:59.773000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1527730,5.3,9,flircam,2
2025-03-10T20:14:13.113000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1527736,5.2,10,flircam,2
2025-03-10T20:14:53.419000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1527742,5.7,10,flircam,2
2025-03-10T20:14:59.826000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1527744,5.4,10,flircam,2
2025-03-10T20:15:21.582000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1527746,5.3,10,flircam,2
2025-03-10T20:18:31.840000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1527769,5.5,6,flircam,2
2025-03-10T20:23:02.645000+02:00,avc_PedestrianEvent,"Pedestrian detected",8,1527798,5.7,10,flircam,2
2025-03-10T20:25:11.774000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1527813,4.7,10,flircam,2
2025-03-10T20:25:30.258000+02:00,avc_PedestrianEvent,"Pedestrian detected",5,1527816,5.2,10,flircam,2
2025-03-10T20:26:26.382000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1527821,4.8,10,flircam,2
2025-03-10T20:27:50.633000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1527832,4.6,10,flircam,2
2025-03-10T20:28:47.325000+02:00,avc_PedestrianEvent,"Pedestrian detected",8,1527842,5.8,10,flircam,2
2025-03-10T20:29:32.033000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1527847,3.6,9,flircam,2
2025-03-10T20:30:52.655000+02:00,avc_PedestrianEvent,"Pedestrian detected",4,1527855,5.3,10,flircam,2
2025-03-10T20:32:57.874000+02:00,avc_PedestrianEvent,"Pedestrian detected",4,1527877,5.3,10,flircam,2
2025-03-10T20:40:21.919000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1527910,4.2,10,flircam,2
2025-03-10T20:40:25.591000+02:00,avc_PedestrianEvent,"Pedestrian detected",5,1527912,4.3,10,flircam,2
2025-03-10T20:40:26.724000+02:00,avc_PedestrianEvent,"Pedestrian detected",5,1527914,5.2,10,flircam,2
2025-03-10T20:42:14.632000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1527920,5.8,10,flircam,2
2025-03-10T20:43:17.331000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1527926,4.9,10,flircam,2
2025-03-10T20:47:07.663000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1527946,4.5,10,flircam,2
2025-03-10T20:47:29.417000+02:00,avc_PedestrianEvent,"Pedestrian detected",5,1527948,4.8,10,flircam,2
2025-03-10T20:47:29.681000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1527950,5.2,10,flircam,2
2025-03-10T20:47:43.295000+02:00,avc_PedestrianEvent,"Pedestrian detected",4,1527956,4.9,10,flircam,2
2025-03-10T20:50:36.570000+02:00,avc_PedestrianEvent,"Pedestrian detected",5,1527971,4.8,9,flircam,2
2025-03-10T20:51:29.023000+02:00,avc_PedestrianEvent,"Pedestrian detected",4,1527978,5.3,10,flircam,2
2025-03-10T20:51:38.233000+02:00,avc_PedestrianEvent,"Pedestrian detected",4,1527982,6.8,10,flircam,2
2025-03-10T20:55:35.870000+02:00,avc_PedestrianEvent,"Pedestrian detected",4,1528000,5.3,6,flircam,2
2025-03-10T20:56:37.402000+02:00,avc_PedestrianEvent,"Pedestrian detected",5,1528004,9.4,10,flircam,2
2025-03-10T20:58:18.699000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1528016,5.1,10,flircam,2
2025-03-10T20:58:34.781000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1528019,4.4,10,flircam,2
2025-03-10T20:59:05.513000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1528023,2.9,10,flircam,2
2025-03-10T20:59:34.276000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1528028,6.4,10,flircam,2
2025-03-10T21:01:53.249000+02:00,avc_PedestrianEvent,"Pedestrian detected",4,1528038,4.6,10,flircam,2
2025-03-10T21:01:53.316000+02:00,avc_PedestrianEvent,"Pedestrian detected",4,1528040,5.1,10,flircam,2
2025-03-10T21:04:21.063000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1528055,4.7,10,flircam,2
2025-03-10T21:04:29.072000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1528060,4.5,9,flircam,2
2025-03-10T21:05:55.758000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1528066,4.8,9,flircam,2
2025-03-10T21:06:38.201000+02:00,avc_PedestrianEvent,"Pedestrian detected",4,1528069,4.9,10,flircam,2
2025-03-10T21:06:38.204000+02:00,avc_PedestrianEvent,"Pedestrian detected",4,1528070,5.2,10,flircam,2
2025-03-10T21:07:11.336000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1528076,4,9,flircam,2
2025-03-10T21:07:14.471000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1528078,4.1,10,flircam,2
2025-03-10T21:07:16.606000+02:00,avc_PedestrianEvent,"Pedestrian detected",4,1528080,4.8,10,flircam,2
2025-03-10T21:07:16.673000+02:00,avc_PedestrianEvent,"Pedestrian detected",4,1528082,4.8,10,flircam,2
2025-03-10T21:07:40.565000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1528085,4.9,9,flircam,2
2025-03-10T21:07:54.577000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1528088,4.7,10,flircam,2
2025-03-10T21:08:50.401000+02:00,avc_PedestrianEvent,"Pedestrian detected",4,1528094,5.4,10,flircam,2
2025-03-10T21:09:01.043000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1528098,4.8,9,flircam,2
2025-03-10T21:09:05.781000+02:00,avc_PedestrianEvent,"Pedestrian detected",4,1528100,4,10,flircam,2
2025-03-10T21:09:07.387000+02:00,avc_PedestrianEvent,"Pedestrian detected",4,1528102,4.3,10,flircam,2
2025-03-10T21:09:43.686000+02:00,avc_PedestrianEvent,"Pedestrian detected",4,1528105,5.6,10,flircam,2
2025-03-10T21:10:17.286000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1528108,5,10,flircam,2
2025-03-10T21:10:26.297000+02:00,avc_PedestrianEvent,"Pedestrian detected",4,1528111,4.2,8,flircam,2
2025-03-10T21:10:26.564000+02:00,avc_PedestrianEvent,"Pedestrian detected",4,1528113,4,10,flircam,2
2025-03-10T21:11:44.240000+02:00,avc_PedestrianEvent,"Pedestrian detected",4,1528123,4.9,10,flircam,2
2025-03-10T21:11:44.308000+02:00,avc_PedestrianEvent,"Pedestrian detected",4,1528125,4.6,10,flircam,2
2025-03-10T21:12:18.910000+02:00,avc_PedestrianEvent,"Pedestrian detected",5,1528128,5.1,10,flircam,2
2025-03-10T21:12:20.176000+02:00,avc_PedestrianEvent,"Pedestrian detected",5,1528130,5.1,4,flircam,2
2025-03-10T21:12:47.636000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1528134,4.5,10,flircam,2
2025-03-10T21:13:48.934000+02:00,avc_PedestrianEvent,"Pedestrian detected",8,1528143,4.4,10,flircam,2
2025-03-10T21:14:57.301000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1528153,5,10,flircam,2
2025-03-10T21:21:30.462000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1528168,5.2,7,flircam,2
2025-03-10T21:26:37.804000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1528190,4.1,10,flircam,2
2025-03-10T21:29:37.215000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1528204,5.5,7,flircam,2
2025-03-10T21:33:48.602000+02:00,avc_PedestrianEvent,"Pedestrian detected",4,1528228,5.1,10,flircam,2
2025-03-10T21:33:48.936000+02:00,avc_PedestrianEvent,"Pedestrian detected",4,1528230,5.8,10,flircam,2
2025-03-10T21:35:04.048000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1528237,4.4,10,flircam,2
2025-03-10T21:35:07.922000+02:00,avc_PedestrianEvent,"Pedestrian detected",4,1528239,4.1,10,flircam,2
2025-03-10T21:35:07.989000+02:00,avc_PedestrianEvent,"Pedestrian detected",4,1528241,4.9,10,flircam,2
2025-03-10T21:38:57.779000+02:00,avc_PedestrianEvent,"Pedestrian detected",4,1528257,6.8,10,flircam,2
2025-03-10T21:48:09.898000+02:00,avc_PedestrianEvent,"Pedestrian detected",4,1528284,6.2,10,flircam,2
2025-03-10T21:51:25.962000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1528296,5.5,6,flircam,2
2025-03-10T21:51:26.229000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1528298,4.8,10,flircam,2
2025-03-10T21:51:47.317000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1528301,5,10,flircam,2
2025-03-10T21:53:13.904000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1528310,5.3,10,flircam,2
2025-03-10T21:57:36.700000+02:00,avc_PedestrianEvent,"Pedestrian detected",8,1528323,4.9,10,flircam,2
2025-03-10T22:00:41.186000+02:00,avc_PedestrianEvent,"Pedestrian detected",8,1528336,7.3,10,flircam,2
2025-03-10T22:07:57.024000+02:00,avc_PedestrianEvent,"Pedestrian detected",4,1528360,6.1,10,flircam,2
2025-03-10T22:25:08.255000+02:00,avc_PedestrianEvent,"Pedestrian detected",4,1528390,4.7,10,flircam,2
2025-03-10T22:26:15.957000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1528395,6.7,10,flircam,2
2025-03-10T22:27:38.639000+02:00,avc_PedestrianEvent,"Pedestrian detected",8,1528399,5.2,10,flircam,2
2025-03-10T22:29:56.378000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1528404,5.8,10,flircam,2
2025-03-10T22:30:21.270000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1528407,4.5,10,flircam,2
2025-03-10T22:32:14.716000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1528410,4.5,10,flircam,2
2025-03-10T22:33:10.540000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1528413,3.9,10,flircam,2
2025-03-10T22:40:40.658000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1528431,4.5,10,flircam,2
2025-03-10T22:44:05.028000+02:00,avc_PedestrianEvent,"Pedestrian detected",5,1528438,4.8,10,flircam,2
2025-03-10T22:44:05.630000+02:00,avc_PedestrianEvent,"Pedestrian detected",5,1528440,4.8,9,flircam,2
2025-03-10T22:54:16.876000+02:00,avc_PedestrianEvent,"Pedestrian detected",8,1528462,5.4,10,flircam,2
2025-03-10T22:55:04.389000+02:00,avc_PedestrianEvent,"Pedestrian detected",4,1528464,4.3,10,flircam,2
2025-03-10T23:00:34.387000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1528471,4.4,10,flircam,2
2025-03-10T23:03:58.592000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1528478,5.9,9,flircam,2
2025-03-10T23:10:11.533000+02:00,avc_PedestrianEvent,"Pedestrian detected",4,1528490,3.5,10,flircam,2
2025-03-10T23:10:11.666000+02:00,avc_PedestrianEvent,"Pedestrian detected",4,1528492,3.5,10,flircam,2
2025-03-10T23:19:19.415000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1528509,4.8,10,flircam,2
2025-03-10T23:36:19.036000+02:00,avc_PedestrianEvent,"Pedestrian detected",5,1528533,4.6,10,flircam,2
2025-03-10T23:50:08.100000+02:00,avc_PedestrianEvent,"Pedestrian detected",1,1528552,3.9,10,flircam,2
