time,type,text,avc_Pedestrian.lane_id,avc_Pedestrian.pedestrian_id,avc_Pedestrian.speed,avc_Pedestrian.confidence,avc_Pedestrian.detector_type,source.id
2025-03-03T17:44:51.847000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1426675,4.8,10,flircam,2
2025-03-03T17:45:08.998000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1426680,5.7,10,flircam,2
2025-03-03T17:45:23.812000+02:00,avc_PedestrianEvent,Pedestrian detected,4,1426688,5.6,7,flircam,2
2025-03-03T17:45:32.692000+02:00,avc_PedestrianEvent,Pedestrian detected,5,1426693,6.3,10,flircam,2
2025-03-03T17:47:09.218000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1426721,5,10,flircam,2
2025-03-03T17:48:15.985000+02:00,avc_PedestrianEvent,Pedestrian detected,5,1426742,6.1,10,flircam,2
2025-03-03T17:50:44.233000+02:00,avc_PedestrianEvent,Pedestrian detected,5,1426792,5.2,10,flircam,2
2025-03-03T17:51:52.736000+02:00,avc_PedestrianEvent,Pedestrian detected,8,1426804,5.2,10,flircam,2
2025-03-03T17:52:09.556000+02:00,avc_PedestrianEvent,Pedestrian detected,8,1426808,7,9,flircam,2
2025-03-03T17:52:11.491000+02:00,avc_PedestrianEvent,Pedestrian detected,8,1426811,4.6,10,flircam,2
2025-03-03T17:52:12.223000+02:00,avc_PedestrianEvent,Pedestrian detected,5,1426813,5.8,10,flircam,2
2025-03-03T17:54:07.403000+02:00,avc_PedestrianEvent,Pedestrian detected,4,1426853,5.7,3,flircam,2
2025-03-03T17:54:07.604000+02:00,avc_PedestrianEvent,Pedestrian detected,4,1426855,5.1,10,flircam,2
2025-03-03T17:56:24.641000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1426887,5.2,9,flircam,2
2025-03-03T17:56:50.066000+02:00,avc_PedestrianEvent,Pedestrian detected,8,1426901,5.2,8,flircam,2
2025-03-03T17:58:47.685000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1426929,5.7,10,flircam,2
2025-03-03T17:59:33.869000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1426936,3.2,9,flircam,2
2025-03-03T18:00:46.002000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1426953,5.7,10,flircam,2
2025-03-03T18:00:46.136000+02:00,avc_PedestrianEvent,Pedestrian detected,5,1426955,5.2,10,flircam,2
2025-03-03T18:01:24.774000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1426970,3.2,10,flircam,2
2025-03-03T18:02:21.165000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1426983,3.4,7,flircam,2
2025-03-03T18:03:13.416000+02:00,avc_PedestrianEvent,Pedestrian detected,4,1426995,4.6,10,flircam,2
2025-03-03T18:03:19.089000+02:00,avc_PedestrianEvent,Pedestrian detected,8,1426997,5,7,flircam,2
2025-03-03T18:04:35.365000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1427014,4.8,10,flircam,2
2025-03-03T18:05:36.131000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1427034,4.5,10,flircam,2
2025-03-03T18:06:38.822000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1427053,5.1,10,flircam,2
2025-03-03T18:06:42.226000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1427055,4.8,10,flircam,2
2025-03-03T18:07:21.500000+02:00,avc_PedestrianEvent,Pedestrian detected,5,1427064,5.4,10,flircam,2
2025-03-03T18:08:59.698000+02:00,avc_PedestrianEvent,Pedestrian detected,4,1427080,6.2,10,flircam,2
2025-03-03T18:09:14.779000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1427086,5,10,flircam,2
2025-03-03T18:12:24.403000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1427124,4.7,10,flircam,2
2025-03-03T18:13:17.423000+02:00,avc_PedestrianEvent,Pedestrian detected,5,1427137,4.7,10,flircam,2
2025-03-03T18:15:46.540000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1427174,4.5,10,flircam,2
2025-03-03T18:15:51.345000+02:00,avc_PedestrianEvent,Pedestrian detected,4,1427176,4.3,10,flircam,2
2025-03-03T18:15:53.746000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1427178,4.1,10,flircam,2
2025-03-03T18:15:54.747000+02:00,avc_PedestrianEvent,Pedestrian detected,4,1427180,4.8,10,flircam,2
2025-03-03T18:16:25.178000+02:00,avc_PedestrianEvent,Pedestrian detected,8,1427194,5.9,10,flircam,2
2025-03-03T18:18:15.287000+02:00,avc_PedestrianEvent,Pedestrian detected,5,1427213,5,10,flircam,2
2025-03-03T18:18:57.428000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1427218,6,10,flircam,2
2025-03-03T18:19:18.950000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1427222,5.1,10,flircam,2
2025-03-03T18:19:25.825000+02:00,avc_PedestrianEvent,Pedestrian detected,5,1427224,5.4,10,flircam,2
2025-03-03T18:20:18.312000+02:00,avc_PedestrianEvent,Pedestrian detected,5,1427236,5.2,10,flircam,2
2025-03-03T18:20:47.139000+02:00,avc_PedestrianEvent,Pedestrian detected,4,1427243,6.2,7,flircam,2
2025-03-03T18:23:19.826000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1427281,4.7,8,flircam,2
2025-03-03T18:23:19.960000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1427283,4.6,10,flircam,2
2025-03-03T18:23:35.976000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1427289,4.9,10,flircam,2
2025-03-03T18:24:09.942000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1427300,5.8,10,flircam,2
2025-03-03T18:24:11.811000+02:00,avc_PedestrianEvent,Pedestrian detected,4,1427303,5,10,flircam,2
2025-03-03T18:24:13.153000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1427306,5.3,10,flircam,2
2025-03-03T18:24:28.527000+02:00,avc_PedestrianEvent,Pedestrian detected,4,1427309,5.4,10,flircam,2
2025-03-03T18:24:52.852000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1427312,5.6,10,flircam,2
2025-03-03T18:24:59.727000+02:00,avc_PedestrianEvent,Pedestrian detected,5,1427316,6.3,10,flircam,2
2025-03-03T18:26:15.734000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1427329,5,10,flircam,2
2025-03-03T18:26:32.551000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1427333,5,10,flircam,2
2025-03-03T18:28:43.184000+02:00,avc_PedestrianEvent,Pedestrian detected,4,1427352,5.5,9,flircam,2
2025-03-03T18:28:51.793000+02:00,avc_PedestrianEvent,Pedestrian detected,5,1427358,6.7,10,flircam,2
2025-03-03T18:32:03.149000+02:00,avc_PedestrianEvent,Pedestrian detected,5,1427399,5.6,10,flircam,2
2025-03-03T18:35:20.849000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1427439,4.9,10,flircam,2
2025-03-03T18:35:25.718000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1427442,5.2,10,flircam,2
2025-03-03T18:37:02.951000+02:00,avc_PedestrianEvent,Pedestrian detected,5,1427463,6.5,10,flircam,2
2025-03-03T18:37:48.199000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1427476,4.9,10,flircam,2
2025-03-03T18:38:45.288000+02:00,avc_PedestrianEvent,Pedestrian detected,8,1427493,5.2,10,flircam,2
2025-03-03T18:39:17.184000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1427504,5.8,10,flircam,2
2025-03-03T18:39:26.126000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1427506,5.3,10,flircam,2
2025-03-03T18:40:49.843000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1427520,5.2,10,flircam,2
2025-03-03T18:42:48.729000+02:00,avc_PedestrianEvent,Pedestrian detected,8,1427541,5.3,10,flircam,2
2025-03-03T18:44:13.884000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1427558,3.8,9,flircam,2
2025-03-03T18:44:14.350000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1427561,4.4,10,flircam,2
2025-03-03T18:47:27.309000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1427602,5.1,10,flircam,2
2025-03-03T18:47:36.456000+02:00,avc_PedestrianEvent,Pedestrian detected,5,1427605,6,10,flircam,2
2025-03-03T18:48:42.319000+02:00,avc_PedestrianEvent,Pedestrian detected,5,1427625,4.9,10,flircam,2
2025-03-03T18:49:21.223000+02:00,avc_PedestrianEvent,Pedestrian detected,5,1427640,6,10,flircam,2
2025-03-03T18:49:37.906000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1427644,4.3,9,flircam,2
2025-03-03T18:49:38.442000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1427647,4.2,10,flircam,2
2025-03-03T18:50:37.398000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1427659,3.9,10,flircam,2
2025-03-03T18:51:03.123000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1427665,5.5,10,flircam,2
2025-03-03T18:51:31.953000+02:00,avc_PedestrianEvent,Pedestrian detected,8,1427667,5,10,flircam,2
2025-03-03T18:51:43.432000+02:00,avc_PedestrianEvent,Pedestrian detected,4,1427669,4.7,10,flircam,2
2025-03-03T18:52:55.504000+02:00,avc_PedestrianEvent,Pedestrian detected,5,1427694,6,10,flircam,2
2025-03-03T18:53:40.816000+02:00,avc_PedestrianEvent,Pedestrian detected,8,1427708,4.1,10,flircam,2
2025-03-03T18:54:04.440000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1427716,5.7,10,flircam,2
2025-03-03T18:54:32.768000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1427725,5.7,10,flircam,2
2025-03-03T18:55:25.490000+02:00,avc_PedestrianEvent,Pedestrian detected,5,1427740,5.4,10,flircam,2
2025-03-03T18:55:26.624000+02:00,avc_PedestrianEvent,Pedestrian detected,5,1427742,5.1,10,flircam,2
2025-03-03T18:55:27.557000+02:00,avc_PedestrianEvent,Pedestrian detected,8,1427744,2.3,10,flircam,2
2025-03-03T18:57:03.621000+02:00,avc_PedestrianEvent,Pedestrian detected,4,1427765,3.9,10,flircam,2
2025-03-03T18:57:03.820000+02:00,avc_PedestrianEvent,Pedestrian detected,4,1427767,3.6,10,flircam,2
2025-03-03T18:57:11.962000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1427769,5.7,10,flircam,2
2025-03-03T19:01:21.444000+02:00,avc_PedestrianEvent,Pedestrian detected,4,1427801,5.4,10,flircam,2
2025-03-03T19:02:07.590000+02:00,avc_PedestrianEvent,Pedestrian detected,4,1427809,5.6,10,flircam,2
2025-03-03T19:04:11.483000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1427824,6.2,10,flircam,2
2025-03-03T19:05:28.357000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1427833,4.1,10,flircam,2
2025-03-03T19:05:36.232000+02:00,avc_PedestrianEvent,Pedestrian detected,4,1427835,4.5,10,flircam,2
2025-03-03T19:06:21.678000+02:00,avc_PedestrianEvent,Pedestrian detected,5,1427844,5.5,10,flircam,2
2025-03-03T19:06:22.148000+02:00,avc_PedestrianEvent,Pedestrian detected,4,1427846,5.4,9,flircam,2
2025-03-03T19:07:22.039000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1427860,6.4,10,flircam,2
2025-03-03T19:09:55.532000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1427883,5,6,flircam,2
2025-03-03T19:12:53.404000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1427916,5.1,10,flircam,2
2025-03-03T19:14:15.419000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1427934,4.9,10,flircam,2
2025-03-03T19:14:48.853000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1427943,4.2,10,flircam,2
2025-03-03T19:15:39.271000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1427951,5.1,8,flircam,2
2025-03-03T19:16:16.472000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1427954,5.2,10,flircam,2
2025-03-03T19:19:59.530000+02:00,avc_PedestrianEvent,Pedestrian detected,8,1427997,6.4,10,flircam,2
2025-03-03T19:20:19.482000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1428001,5.9,10,flircam,2
2025-03-03T19:21:20.745000+02:00,avc_PedestrianEvent,Pedestrian detected,4,1428011,3.5,10,flircam,2
2025-03-03T19:22:52.938000+02:00,avc_PedestrianEvent,Pedestrian detected,8,1428031,5.9,10,flircam,2
2025-03-03T19:23:00.211000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1428033,4.4,10,flircam,2
2025-03-03T19:23:12.225000+02:00,avc_PedestrianEvent,Pedestrian detected,4,1428037,4.9,10,flircam,2
2025-03-03T19:23:12.426000+02:00,avc_PedestrianEvent,Pedestrian detected,4,1428039,4.6,10,flircam,2
2025-03-03T19:23:36.180000+02:00,avc_PedestrianEvent,Pedestrian detected,4,1428045,5.8,10,flircam,2
2025-03-03T19:24:55.827000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1428056,4.7,10,flircam,2
2025-03-03T19:26:44.768000+02:00,avc_PedestrianEvent,Pedestrian detected,8,1428074,4.9,10,flircam,2
2025-03-03T19:27:38.690000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1428083,3.8,10,flircam,2
2025-03-03T19:29:37.342000+02:00,avc_PedestrianEvent,Pedestrian detected,4,1428101,4.8,8,flircam,2
2025-03-03T19:31:32.757000+02:00,avc_PedestrianEvent,Pedestrian detected,8,1428122,5.9,10,flircam,2
2025-03-03T19:32:57.943000+02:00,avc_PedestrianEvent,Pedestrian detected,5,1428133,6.3,10,flircam,2
2025-03-03T19:33:55.334000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1428141,5.5,10,flircam,2
2025-03-03T19:35:34.065000+02:00,avc_PedestrianEvent,Pedestrian detected,8,1428160,6.2,10,flircam,2
2025-03-03T19:36:32.725000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1428167,4.4,10,flircam,2
2025-03-03T19:39:26.999000+02:00,avc_PedestrianEvent,Pedestrian detected,4,1428192,4.3,10,flircam,2
2025-03-03T19:39:36.746000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1428195,3.9,10,flircam,2
2025-03-03T19:42:08.129000+02:00,avc_PedestrianEvent,Pedestrian detected,5,1428208,6.1,10,flircam,2
2025-03-03T19:42:51.104000+02:00,avc_PedestrianEvent,Pedestrian detected,5,1428211,5.6,10,flircam,2
2025-03-03T19:44:34.241000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1428237,5.2,10,flircam,2
2025-03-03T19:48:29.910000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1428270,5.2,10,flircam,2
2025-03-03T19:48:40.188000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1428273,4.2,10,flircam,2
2025-03-03T19:48:58.605000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1428277,4.6,10,flircam,2
2025-03-03T19:50:39.840000+02:00,avc_PedestrianEvent,Pedestrian detected,5,1428287,5,10,flircam,2
2025-03-03T19:51:12.508000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1428294,5.4,10,flircam,2
2025-03-03T19:52:47.801000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1428311,5.7,10,flircam,2
2025-03-03T19:53:32.212000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1428318,6.2,10,flircam,2
2025-03-03T19:54:30.506000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1428328,5.8,10,flircam,2
2025-03-03T19:56:16.847000+02:00,avc_PedestrianEvent,Pedestrian detected,5,1428336,5.1,10,flircam,2
2025-03-03T19:57:33.086000+02:00,avc_PedestrianEvent,Pedestrian detected,8,1428349,5.1,10,flircam,2
2025-03-03T19:57:34.889000+02:00,avc_PedestrianEvent,Pedestrian detected,5,1428351,6.1,10,flircam,2
2025-03-03T19:58:39.588000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1428364,4.5,10,flircam,2
2025-03-03T20:03:43.557000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1428393,5.4,10,flircam,2
2025-03-03T20:05:06.712000+02:00,avc_PedestrianEvent,Pedestrian detected,8,1428400,6.7,10,flircam,2
2025-03-03T20:05:58.760000+02:00,avc_PedestrianEvent,Pedestrian detected,8,1428403,9,10,flircam,2
2025-03-03T20:06:22.216000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1428408,5.5,10,flircam,2
2025-03-03T20:07:04.528000+02:00,avc_PedestrianEvent,Pedestrian detected,5,1428416,5.8,10,flircam,2
2025-03-03T20:08:24.572000+02:00,avc_PedestrianEvent,Pedestrian detected,4,1428429,3.4,10,flircam,2
2025-03-03T20:09:53.528000+02:00,avc_PedestrianEvent,Pedestrian detected,4,1428437,8.1,8,flircam,2
2025-03-03T20:10:19.525000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1428441,4.9,8,flircam,2
2025-03-03T20:10:20.188000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1428443,3.2,10,flircam,2
2025-03-03T20:13:34.216000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1428465,5.7,10,flircam,2
2025-03-03T20:13:43.692000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1428467,5.4,10,flircam,2
2025-03-03T20:16:44.940000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1428488,5,10,flircam,2
2025-03-03T20:17:21.312000+02:00,avc_PedestrianEvent,Pedestrian detected,4,1428491,4.6,10,flircam,2
2025-03-03T20:17:33.557000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1428496,4.2,10,flircam,2
2025-03-03T20:18:25.742000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1428500,4.8,10,flircam,2
2025-03-03T20:20:19.325000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1428516,5.4,10,flircam,2
2025-03-03T20:20:19.989000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1428518,6.7,10,flircam,2
2025-03-03T20:20:56.559000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1428522,5.6,10,flircam,2
2025-03-03T20:21:38.234000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1428531,5.2,10,flircam,2
2025-03-03T20:21:45.107000+02:00,avc_PedestrianEvent,Pedestrian detected,5,1428533,5.3,10,flircam,2
2025-03-03T20:21:45.641000+02:00,avc_PedestrianEvent,Pedestrian detected,5,1428535,5.2,10,flircam,2
2025-03-03T20:24:36.145000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1428546,4.9,10,flircam,2
2025-03-03T20:24:38.281000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1428549,4.9,10,flircam,2
2025-03-03T20:25:02.340000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1428554,4.4,10,flircam,2
2025-03-03T20:28:00.650000+02:00,avc_PedestrianEvent,Pedestrian detected,5,1428572,5.3,10,flircam,2
2025-03-03T20:28:49.966000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1428579,5.8,10,flircam,2
2025-03-03T20:30:26.098000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1428593,5.3,10,flircam,2
2025-03-03T20:30:28.298000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1428595,4.8,10,flircam,2
2025-03-03T20:31:42.440000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1428604,4.9,10,flircam,2
2025-03-03T20:33:47.597000+02:00,avc_PedestrianEvent,Pedestrian detected,4,1428612,6.1,10,flircam,2
2025-03-03T20:35:07.812000+02:00,avc_PedestrianEvent,Pedestrian detected,4,1428624,4.8,10,flircam,2
2025-03-03T20:35:08.279000+02:00,avc_PedestrianEvent,Pedestrian detected,4,1428626,4,10,flircam,2
2025-03-03T20:38:02.888000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1428639,5,10,flircam,2
2025-03-03T20:43:31.752000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1428660,5.2,10,flircam,2
2025-03-03T20:45:11.719000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1428676,4.5,10,flircam,2
2025-03-03T20:45:46.417000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1428678,5,10,flircam,2
2025-03-03T20:47:46.972000+02:00,avc_PedestrianEvent,Pedestrian detected,8,1428688,4.5,10,flircam,2
2025-03-03T20:50:46.050000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1428705,4.3,9,flircam,2
2025-03-03T20:52:53.313000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1428717,5.8,10,flircam,2
2025-03-03T20:54:03.182000+02:00,avc_PedestrianEvent,Pedestrian detected,4,1428721,5.2,10,flircam,2
2025-03-03T20:54:03.251000+02:00,avc_PedestrianEvent,Pedestrian detected,4,1428723,5.8,8,flircam,2
2025-03-03T20:54:49.128000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1428729,5.6,10,flircam,2
2025-03-03T20:55:00.273000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1428731,4.6,7,flircam,2
2025-03-03T21:03:48.566000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1428771,4.6,10,flircam,2
2025-03-03T21:04:57.303000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1428781,5.6,10,flircam,2
2025-03-03T21:05:05.878000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1428783,5.3,10,flircam,2
2025-03-03T21:06:05.371000+02:00,avc_PedestrianEvent,Pedestrian detected,4,1428785,5.4,10,flircam,2
2025-03-03T21:20:42.183000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1428851,5.1,10,flircam,2
2025-03-03T21:21:19.088000+02:00,avc_PedestrianEvent,Pedestrian detected,4,1428853,6,10,flircam,2
2025-03-03T21:24:20.169000+02:00,avc_PedestrianEvent,Pedestrian detected,4,1428869,4.8,10,flircam,2
2025-03-03T21:25:03.510000+02:00,avc_PedestrianEvent,Pedestrian detected,4,1428874,10.2,10,flircam,2
2025-03-03T21:26:08.410000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1428876,5.1,10,flircam,2
2025-03-03T21:31:38.873000+02:00,avc_PedestrianEvent,Pedestrian detected,5,1428898,5.7,10,flircam,2
2025-03-03T21:32:26.254000+02:00,avc_PedestrianEvent,Pedestrian detected,4,1428902,4.8,10,flircam,2
2025-03-03T21:35:31.341000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1428915,5,10,flircam,2
2025-03-03T21:35:32.742000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1428917,4.9,6,flircam,2
2025-03-03T21:44:43.993000+02:00,avc_PedestrianEvent,Pedestrian detected,5,1428942,4.7,10,flircam,2
2025-03-03T21:47:49.178000+02:00,avc_PedestrianEvent,Pedestrian detected,8,1428950,4.8,10,flircam,2
2025-03-03T21:53:17.408000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1428960,4.6,10,flircam,2
2025-03-03T22:06:26.463000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1428999,4.6,9,flircam,2
2025-03-03T22:10:12.658000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1429010,5.4,10,flircam,2
2025-03-03T22:16:24.596000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1429023,4,10,flircam,2
2025-03-03T22:16:39.544000+02:00,avc_PedestrianEvent,Pedestrian detected,5,1429025,5.8,10,flircam,2
2025-03-03T22:18:28.956000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1429032,5.3,10,flircam,2
2025-03-03T22:29:16.941000+02:00,avc_PedestrianEvent,Pedestrian detected,5,1429054,5.9,10,flircam,2
2025-03-03T22:34:18.972000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1429059,4.3,10,flircam,2
2025-03-03T22:37:22.656000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1429067,4.9,10,flircam,2
2025-03-03T22:39:48.235000+02:00,avc_PedestrianEvent,Pedestrian detected,8,1429072,4.9,10,flircam,2
2025-03-03T22:40:11.426000+02:00,avc_PedestrianEvent,Pedestrian detected,5,1429077,6.6,10,flircam,2
2025-03-03T22:44:17.139000+02:00,avc_PedestrianEvent,Pedestrian detected,4,1429086,5.1,10,flircam,2
2025-03-03T23:01:42.151000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1429115,5.4,10,flircam,2
2025-03-03T23:02:31.467000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1429119,4.2,10,flircam,2
2025-03-03T23:03:20.950000+02:00,avc_PedestrianEvent,Pedestrian detected,8,1429122,5,10,flircam,2
2025-03-03T23:04:19.442000+02:00,avc_PedestrianEvent,Pedestrian detected,4,1429125,5.1,8,flircam,2
2025-03-03T23:12:12.082000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1429145,3.7,10,flircam,2
2025-03-03T23:13:04.267000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1429147,5.4,10,flircam,2
2025-03-03T23:17:36.910000+02:00,avc_PedestrianEvent,Pedestrian detected,8,1429153,5.3,10,flircam,2
2025-03-03T23:20:24.408000+02:00,avc_PedestrianEvent,Pedestrian detected,8,1429158,4.6,10,flircam,2
2025-03-03T23:25:49.866000+02:00,avc_PedestrianEvent,Pedestrian detected,4,1429170,5,10,flircam,2
2025-03-03T23:31:40.419000+02:00,avc_PedestrianEvent,Pedestrian detected,5,1429182,6.5,10,flircam,2
2025-03-03T23:44:16.076000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1429196,5.2,10,flircam,2
2025-03-03T23:53:53.620000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1429208,5.9,10,flircam,2
2025-03-04T00:29:26.656000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1429234,5,10,flircam,2
2025-03-04T00:34:51.081000+02:00,avc_PedestrianEvent,Pedestrian detected,4,1429236,5.5,10,flircam,2
2025-03-04T00:59:55.257000+02:00,avc_PedestrianEvent,Pedestrian detected,5,1429249,5.1,10,flircam,2
2025-03-04T01:53:22.702000+02:00,avc_PedestrianEvent,Pedestrian detected,5,1429267,5.3,10,flircam,2
2025-03-04T01:53:23.236000+02:00,avc_PedestrianEvent,Pedestrian detected,5,1429269,4.7,10,flircam,2
2025-03-04T02:24:09.484000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1429281,4.6,10,flircam,2
2025-03-04T03:38:42.899000+02:00,avc_PedestrianEvent,Pedestrian detected,5,1429304,4,10,flircam,2
2025-03-04T03:48:05.128000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1429306,4.6,10,flircam,2
2025-03-04T03:54:15.933000+02:00,avc_PedestrianEvent,Pedestrian detected,5,1429310,5.8,10,flircam,2
2025-03-04T05:04:09.265000+02:00,avc_PedestrianEvent,Pedestrian detected,8,1429323,5.1,10,flircam,2
2025-03-04T05:14:22.749000+02:00,avc_PedestrianEvent,Pedestrian detected,4,1429328,4.8,10,flircam,2
2025-03-04T05:19:56.882000+02:00,avc_PedestrianEvent,Pedestrian detected,4,1429335,4.1,10,flircam,2
2025-03-04T05:27:37.044000+02:00,avc_PedestrianEvent,Pedestrian detected,1,1429345,4.8,10,flircam,2
2025-03-04T05:29:04.263000+02:00,avc_PedestrianEvent,Pedestrian detected,5,1429353,5.9,10,flircam,2
2025-03-04T05:35:30.619000+02:00,avc_PedestrianEvent,Pedestrian detected,5,1429361,5.7,10,flircam,2
2025-03-04T05:36:06.854000+02:00,avc_PedestrianEvent,Pedestrian detected,4,1429364,4.5,10,flircam,2
2025-03-04T05:45:11.699000+02:00,avc_PedestrianEvent,Pedestrian detected,8,1429377,5.6,10,flircam,2
2025-03-04T05:51:16.130000+02:00,avc_PedestrianEvent,Pedestrian detected,5,1429386,5.6,10,flircam,2
